user_id	talk_id	view_time
3428	10619	09/21/2016 15:29:54
3428	10528	09/21/2016 15:38:50
3428	10612	09/21/2016 15:41:29
3428	10677	09/21/2016 15:52:39
3428	10558	09/21/2016 15:53:52
3428	10662	09/21/2016 20:09:58
3428	10665	09/21/2016 20:12:29
3428	10662	09/21/2016 20:29:43
3428	10558	09/23/2016 14:59:04
3428	10636	09/23/2016 14:59:41
3428	10558	09/23/2016 17:45:47
3428	10558	09/25/2016 17:11:39
3428	10665	09/25/2016 17:12:05
3428	10681	09/25/2016 17:20:53
3428	10620	09/25/2016 17:25:08
3428	10676	09/25/2016 17:32:42
3428	10665	09/25/2016 20:33:28
3428	10620	09/26/2016 14:04:27
3428	10620	09/26/2016 16:28:03
3428	10620	09/26/2016 16:32:24
3428	10549	09/26/2016 18:34:11
3428	10505	09/26/2016 18:34:42
3428	10532	09/26/2016 18:40:20
3428	10532	09/26/2016 18:40:21
3428	10525	09/26/2016 19:05:43
3428	10610	09/26/2016 19:07:06
3428	10585	09/26/2016 19:10:16
3428	10599	09/26/2016 19:10:55
3428	10578	09/26/2016 19:11:04
3428	10681	09/27/2016 09:58:42
3428	10681	09/27/2016 22:30:37
3428	10681	09/28/2016 23:19:46
3428	10681	09/28/2016 23:44:43
3428	10591	09/29/2016 00:28:31
3428	10591	09/29/2016 00:28:57
3428	10616	09/29/2016 02:31:36
3428	10676	09/29/2016 02:34:01
3428	10558	09/30/2016 14:02:07
3428	10620	09/30/2016 14:02:23
3428	10513	10/04/2016 02:42:32
3428	10564	10/04/2016 02:43:21
3428	10681	10/04/2016 02:46:09
3428	10534	10/04/2016 02:47:56
3428	10522	10/04/2016 03:01:12
3428	10465	10/04/2016 03:01:47
3428	10552	10/04/2016 03:02:42
3428	10565	10/04/2016 03:03:22
3428	10544	10/04/2016 03:04:01
3428	10546	10/04/2016 03:04:12
3428	10541	10/04/2016 03:06:34
3428	10686	10/04/2016 03:06:38
3428	10567	10/04/2016 03:08:00
3428	10558	10/05/2016 15:01:46
3428	10558	10/05/2016 15:29:04
3428	10558	10/12/2016 16:42:28
3428	10558	10/12/2016 20:22:11
3428	10558	10/14/2016 13:19:56
3428	10558	10/16/2016 02:02:39
3428	10620	10/16/2016 02:04:54
3428	10558	10/18/2016 10:10:27
3428	10558	10/21/2016 11:10:44
3428	10558	10/22/2016 18:36:06
3428	10558	11/03/2016 21:42:31
3430	10523	09/01/2016 10:41:53
3430	10543	09/01/2016 10:43:09
3430	10545	09/01/2016 10:43:14
3430	10552	09/01/2016 11:01:11
3430	10546	09/01/2016 15:36:35
3430	10552	09/01/2016 15:38:44
3430	10534	09/01/2016 15:39:42
3430	10523	09/05/2016 21:18:46
3430	10562	09/05/2016 21:19:35
3430	10558	09/05/2016 21:54:52
3430	10523	09/05/2016 22:03:24
3430	10523	09/05/2016 22:06:12
3430	10562	09/05/2016 22:09:28
3430	10523	09/05/2016 22:31:28
3430	10562	09/06/2016 13:37:54
3430	10523	09/06/2016 15:52:09
3430	10523	09/06/2016 21:44:26
3430	10581	09/08/2016 16:49:10
3430	10532	09/09/2016 10:17:28
3430	10589	09/09/2016 10:18:35
3430	10610	09/09/2016 10:20:32
3430	10589	09/09/2016 10:29:45
3430	10551	09/09/2016 10:44:45
3430	10581	09/09/2016 10:45:51
3430	10503	09/09/2016 10:46:00
3430	10599	09/09/2016 10:48:04
3430	10581	09/13/2016 13:06:39
3430	10585	09/13/2016 13:08:47
3430	10492	09/13/2016 13:11:03
3430	10626	09/13/2016 13:12:19
3430	10651	09/21/2016 20:44:45
3430	10636	09/22/2016 15:03:07
3430	10620	09/26/2016 14:30:25
3430	10572	09/26/2016 14:30:52
3430	10681	09/26/2016 14:39:10
3430	10620	09/28/2016 10:40:54
3430	10636	09/28/2016 10:43:34
3430	10620	09/29/2016 15:43:49
3430	10620	10/19/2016 13:14:16
3431	10556	09/02/2016 11:17:31
3431	10562	09/07/2016 13:50:51
3431	10578	09/07/2016 16:11:52
3431	10505	09/07/2016 16:17:22
3431	10503	09/07/2016 16:19:24
3431	10533	09/07/2016 16:19:38
3431	10585	09/07/2016 16:21:12
3431	10551	09/07/2016 16:25:58
3431	10581	09/07/2016 16:30:45
3431	10570	09/07/2016 16:32:49
3431	10570	09/07/2016 16:32:59
3431	10591	09/07/2016 16:35:48
3431	10562	09/07/2016 18:01:10
3431	10562	09/08/2016 09:28:30
3431	10523	09/08/2016 11:15:45
3431	10525	09/11/2016 22:30:41
3431	10581	09/11/2016 22:33:16
3431	10592	09/11/2016 22:35:26
3431	10592	09/11/2016 22:35:55
3431	10618	09/11/2016 22:37:08
3431	10554	09/11/2016 22:37:36
3431	10578	09/11/2016 22:38:49
3431	10551	09/11/2016 22:39:00
3431	10613	09/18/2016 10:22:18
3431	10630	09/18/2016 10:22:49
3431	10636	09/18/2016 10:24:19
3431	10626	09/18/2016 10:26:35
3431	10630	09/18/2016 10:28:28
3431	10646	09/18/2016 10:28:37
3431	10645	09/18/2016 10:29:02
3431	10515	09/18/2016 10:29:12
3431	10550	09/18/2016 10:31:38
3431	10630	09/18/2016 10:32:01
3431	10613	09/18/2016 10:32:25
3431	10662	09/20/2016 19:14:30
3431	10662	09/20/2016 19:14:48
3431	10665	09/20/2016 19:25:04
3431	10636	09/20/2016 19:25:25
3431	10636	09/23/2016 10:31:58
3431	10636	09/23/2016 10:33:48
3431	10607	09/23/2016 10:34:32
3431	10641	09/23/2016 10:37:08
3431	10636	09/23/2016 15:29:14
3431	10665	09/23/2016 15:31:33
3431	10636	09/23/2016 17:08:30
3431	10636	09/24/2016 10:58:05
3431	10683	09/24/2016 11:00:14
3431	10676	09/24/2016 11:00:58
3431	10681	09/24/2016 11:02:35
3431	10564	09/24/2016 11:03:03
3431	10616	09/24/2016 11:03:56
3431	10617	09/24/2016 11:04:17
3431	10683	09/24/2016 11:05:07
3431	10583	09/24/2016 11:06:33
3431	10620	09/24/2016 11:07:03
3431	10591	09/24/2016 11:07:28
3431	10620	09/30/2016 13:41:18
3431	10620	10/01/2016 15:23:23
3432	10552	09/01/2016 23:31:01
3432	10544	09/01/2016 23:32:41
3432	10527	09/01/2016 23:33:05
3432	10559	09/01/2016 23:35:27
3432	10559	09/01/2016 23:37:33
3432	10551	09/01/2016 23:38:04
3432	10559	09/03/2016 19:42:45
3432	10559	09/03/2016 19:43:19
3432	10559	09/05/2016 14:05:57
3432	10559	09/05/2016 14:07:14
3432	10552	09/05/2016 14:07:54
3432	10552	09/07/2016 02:17:27
3432	10559	09/07/2016 11:03:02
3432	10505	09/07/2016 11:03:17
3432	10589	09/07/2016 13:24:30
3432	10589	09/07/2016 13:25:02
3432	10525	09/07/2016 13:27:30
3432	10558	09/08/2016 09:38:37
3432	10525	09/08/2016 11:59:44
3432	10525	09/08/2016 11:59:57
3432	10525	09/08/2016 12:03:47
3432	10559	09/08/2016 15:14:15
3432	10559	09/08/2016 15:16:10
3432	10559	09/08/2016 15:16:29
3432	10525	09/08/2016 15:24:55
3432	10559	09/10/2016 14:43:28
3432	10551	09/10/2016 14:44:05
3432	10603	09/10/2016 14:46:04
3432	10606	09/10/2016 14:54:29
3432	10616	09/10/2016 14:54:44
3432	10603	09/10/2016 14:55:52
3432	10616	09/10/2016 14:56:00
3432	10559	09/10/2016 14:58:12
3432	10616	09/10/2016 14:58:27
3432	10616	09/10/2016 14:58:52
3432	10559	09/10/2016 14:59:02
3432	10578	09/10/2016 15:00:13
3432	10555	09/10/2016 15:02:08
3432	10616	09/11/2016 17:28:01
3432	10597	09/11/2016 17:29:13
3432	10610	09/11/2016 22:57:19
3432	10525	09/12/2016 18:52:10
3432	10525	09/12/2016 19:09:27
3432	10525	09/12/2016 19:17:27
3432	10555	09/12/2016 19:34:02
3432	10525	09/12/2016 20:28:43
3432	10626	09/14/2016 20:34:51
3432	10570	09/14/2016 20:35:54
3432	10604	09/14/2016 20:37:00
3432	10604	09/14/2016 20:37:12
3432	10604	09/14/2016 20:38:01
3432	10599	09/14/2016 20:38:34
3432	10603	09/14/2016 20:40:10
3432	10637	09/15/2016 13:47:15
3432	10555	09/15/2016 13:48:23
3432	10555	09/15/2016 13:49:40
3432	10580	09/15/2016 13:52:42
3432	10570	09/16/2016 12:23:30
3432	10580	09/16/2016 12:23:44
3432	10616	09/17/2016 22:56:09
3432	10630	09/17/2016 22:59:49
3432	10582	09/17/2016 23:18:38
3432	10514	09/17/2016 23:22:29
3432	10504	09/17/2016 23:26:28
3432	10635	09/18/2016 20:02:45
3432	10635	09/18/2016 20:03:48
3432	10635	09/18/2016 20:06:12
3432	10635	09/18/2016 20:24:41
3432	10631	09/19/2016 12:35:03
3432	10580	09/19/2016 12:37:09
3432	10635	09/19/2016 12:37:50
3432	10492	09/19/2016 12:38:17
3432	10580	09/19/2016 12:38:37
3432	10636	09/19/2016 12:39:53
3432	10641	09/19/2016 12:40:14
3432	10631	09/19/2016 12:40:56
3432	10631	09/19/2016 12:41:12
3432	10631	09/19/2016 12:41:56
3432	10635	09/19/2016 12:43:06
3432	10635	09/19/2016 12:43:30
3432	10662	09/19/2016 12:44:19
3432	10626	09/19/2016 12:44:36
3432	10626	09/19/2016 12:45:04
3432	10626	09/19/2016 12:45:39
3432	10626	09/19/2016 12:45:50
3432	10647	09/19/2016 12:46:22
3432	10630	09/19/2016 12:47:33
3432	10630	09/19/2016 12:48:37
3432	10626	09/19/2016 12:50:06
3432	10626	09/19/2016 12:53:40
3432	10660	09/19/2016 12:56:11
3432	10660	09/19/2016 13:03:02
3432	10616	09/19/2016 22:35:22
3432	10662	09/20/2016 22:21:39
3432	10630	09/20/2016 22:21:58
3432	10504	09/21/2016 13:37:50
3432	10676	09/22/2016 12:03:53
3432	10676	09/22/2016 12:04:29
3432	10646	09/22/2016 15:54:20
3432	10676	09/22/2016 23:55:36
3432	10665	09/22/2016 23:58:53
3432	10681	09/23/2016 00:02:55
3432	10616	09/23/2016 00:13:02
3432	10676	09/23/2016 14:22:48
3432	10683	09/24/2016 12:29:45
3432	10616	09/24/2016 12:31:28
3432	10616	09/24/2016 12:31:34
3432	10616	09/24/2016 12:31:46
3432	10620	09/24/2016 12:32:38
3432	10616	09/24/2016 12:36:24
3432	10525	09/24/2016 12:38:43
3432	10631	09/24/2016 12:38:51
3432	10683	09/25/2016 18:50:25
3432	10690	09/25/2016 18:52:03
3432	10572	09/25/2016 18:52:22
3432	10683	09/25/2016 18:53:08
3432	10616	09/25/2016 18:54:23
3432	10616	09/25/2016 18:54:51
3432	10683	09/25/2016 20:33:52
3432	10646	09/26/2016 11:38:17
3432	10661	09/26/2016 11:43:07
3432	10698	09/26/2016 11:45:02
3432	10616	09/26/2016 11:49:36
3432	10698	09/26/2016 14:13:08
3432	10683	09/26/2016 20:05:49
3432	10690	09/26/2016 20:18:33
3432	10703	09/26/2016 20:23:51
3432	10682	09/26/2016 20:25:20
3432	10703	09/26/2016 20:36:25
3432	10616	09/27/2016 14:40:33
3432	10583	09/27/2016 16:01:22
3432	10703	09/27/2016 21:53:53
3432	10703	09/27/2016 21:54:16
3432	10703	09/27/2016 21:54:42
3432	10703	09/28/2016 11:01:02
3432	10616	09/29/2016 11:34:52
3432	10616	09/29/2016 16:13:19
3432	10616	10/10/2016 21:24:41
3437	10534	09/01/2016 09:21:47
3437	10548	09/01/2016 15:09:25
3437	10553	09/01/2016 15:09:58
3437	10527	09/01/2016 16:32:05
3437	10546	09/01/2016 16:33:06
3437	10541	09/01/2016 16:35:35
3437	10524	09/01/2016 16:39:37
3437	10527	09/02/2016 14:55:26
3437	10546	09/02/2016 17:46:52
3437	10527	09/04/2016 16:45:58
3437	10527	09/04/2016 16:46:54
3437	10548	09/04/2016 16:49:38
3437	10553	09/04/2016 16:49:45
3437	10574	09/05/2016 19:06:53
3437	10574	09/05/2016 20:20:17
3437	10578	09/06/2016 10:19:51
3437	10578	09/06/2016 10:49:53
3437	10502	09/06/2016 15:11:27
3437	10551	09/06/2016 15:12:23
3437	10574	09/06/2016 15:13:15
3437	10522	09/06/2016 21:08:31
3437	10596	09/07/2016 16:55:34
3437	10589	09/08/2016 07:49:37
3437	10599	09/08/2016 09:04:16
3437	10534	09/09/2016 14:34:18
3437	10574	09/09/2016 17:02:00
3437	10581	09/09/2016 17:02:09
3437	10618	09/11/2016 08:57:32
3437	10610	09/11/2016 21:19:03
3437	10619	09/12/2016 08:00:56
3437	10620	09/12/2016 08:01:16
3437	10625	09/12/2016 14:42:35
3437	10626	09/12/2016 14:42:37
3437	10578	09/12/2016 20:58:47
3437	10564	09/13/2016 09:20:43
3437	10619	09/20/2016 07:47:58
3437	10665	09/20/2016 21:06:08
3437	10684	09/28/2016 15:51:41
3438	10555	09/02/2016 01:42:24
3438	10555	09/02/2016 01:45:03
3438	10555	09/02/2016 01:47:07
3438	10555	09/02/2016 01:47:18
3438	10555	09/02/2016 01:48:44
3438	10555	09/02/2016 01:51:03
3438	10552	09/02/2016 01:51:54
3438	10552	09/02/2016 01:59:58
3438	10555	09/02/2016 02:00:37
3438	10552	09/02/2016 11:26:09
3438	10555	09/02/2016 11:27:32
3438	10523	09/02/2016 11:28:49
3438	10555	09/02/2016 11:29:14
3438	10555	09/02/2016 16:06:56
3438	10552	09/02/2016 16:38:20
3438	10555	09/06/2016 00:43:16
3438	10552	09/06/2016 01:08:35
3438	10584	09/07/2016 15:42:04
3438	10567	09/07/2016 15:43:28
3438	10528	09/07/2016 15:44:57
3438	10532	09/07/2016 15:48:22
3438	10502	09/07/2016 15:48:30
3438	10594	09/07/2016 16:06:52
3438	10594	09/07/2016 16:19:56
3438	10528	09/07/2016 16:20:23
3438	10555	09/07/2016 16:26:27
3438	10502	09/08/2016 23:40:25
3438	10555	09/08/2016 23:48:45
3438	10502	09/08/2016 23:51:34
3438	10594	09/08/2016 23:51:43
3438	10502	09/09/2016 09:44:27
3438	10578	09/13/2016 16:39:37
3438	10623	09/13/2016 16:39:46
3438	10594	09/13/2016 16:45:33
3438	10555	09/15/2016 14:08:23
3438	10555	09/15/2016 14:09:41
3438	10570	09/15/2016 14:15:54
3438	10578	09/15/2016 14:16:55
3438	10623	09/15/2016 14:17:08
3438	10637	09/15/2016 14:17:19
3438	10570	09/15/2016 14:33:32
3438	10555	09/15/2016 16:51:09
3438	10637	09/15/2016 22:02:08
3438	10570	09/15/2016 22:02:10
3438	10623	09/15/2016 22:02:11
3438	10555	09/15/2016 22:07:19
3438	10637	09/16/2016 11:39:07
3438	10594	09/16/2016 11:41:25
3438	10555	09/16/2016 11:41:36
3438	10637	09/16/2016 16:04:58
3438	10591	09/16/2016 16:06:56
3438	10555	09/21/2016 15:13:30
3438	10636	09/21/2016 15:14:33
3438	10619	09/21/2016 15:14:42
3438	10676	09/21/2016 15:33:52
3438	10676	09/22/2016 17:18:26
3438	10619	09/22/2016 17:21:04
3438	10662	09/22/2016 21:55:17
3438	10676	09/22/2016 21:55:49
3438	10676	09/23/2016 12:09:36
3438	10619	09/23/2016 12:09:44
3438	10681	09/23/2016 14:16:17
3438	10676	09/23/2016 14:16:25
3438	10619	09/23/2016 14:16:46
3438	10619	09/23/2016 15:53:48
3438	10676	09/23/2016 17:01:34
3438	10676	09/28/2016 15:24:09
3438	10564	09/28/2016 15:27:16
3438	10606	09/28/2016 16:44:16
3438	10624	09/28/2016 16:59:23
3438	10474	09/28/2016 17:09:19
3438	10600	09/28/2016 17:09:19
3438	10523	09/28/2016 17:09:19
3438	10634	09/28/2016 17:13:44
3438	10662	09/28/2016 17:13:45
3438	10564	09/28/2016 17:13:48
3438	10564	09/28/2016 17:14:54
3438	10676	09/28/2016 17:15:26
3438	10682	09/28/2016 17:16:07
3438	10665	09/28/2016 17:18:19
3438	10680	09/28/2016 22:43:00
3438	10616	09/28/2016 22:43:02
3438	10682	09/28/2016 22:50:48
3438	10620	09/28/2016 22:50:50
3438	10591	09/28/2016 22:50:58
3438	10703	09/28/2016 22:57:44
3438	10616	09/28/2016 22:58:05
3438	10563	09/28/2016 22:58:11
3438	10682	09/30/2016 10:46:48
3438	10591	09/30/2016 10:47:02
3438	10682	09/30/2016 11:32:31
3438	10591	09/30/2016 11:49:24
3438	10591	09/30/2016 12:56:44
3438	10591	09/30/2016 13:21:13
3438	10591	09/30/2016 15:36:49
3438	10555	10/03/2016 17:33:36
3438	10676	10/03/2016 17:34:40
3438	10676	10/05/2016 15:47:33
3438	10555	10/05/2016 15:51:58
3438	10594	10/05/2016 15:52:38
3438	10555	10/07/2016 01:48:00
3438	10594	10/07/2016 01:48:22
3438	10676	10/07/2016 01:49:27
3438	10676	10/07/2016 01:50:16
3438	10619	10/18/2016 15:20:00
3438	10570	11/03/2016 22:49:28
3438	10570	11/03/2016 22:49:41
3438	10619	11/03/2016 22:50:16
3438	10619	11/03/2016 22:50:38
3441	10523	09/02/2016 16:31:59
3441	10552	09/04/2016 16:29:24
3441	10562	09/05/2016 20:26:44
3441	10546	09/05/2016 20:27:06
3441	10558	09/07/2016 13:46:35
3441	10603	09/13/2016 17:26:08
3441	10599	09/13/2016 17:26:13
3441	10578	09/13/2016 17:27:38
3441	10603	09/13/2016 18:18:22
3441	10654	09/18/2016 17:06:01
3441	10607	09/18/2016 17:27:58
3441	10634	09/18/2016 23:16:17
3441	10657	09/18/2016 23:16:50
3441	10635	09/18/2016 23:17:09
3441	10589	09/19/2016 10:24:34
3441	10589	09/19/2016 10:30:54
3441	10665	09/21/2016 14:36:35
3441	10635	09/27/2016 11:22:14
3442	10510	09/03/2016 01:19:29
3442	10510	09/07/2016 13:06:31
3442	10510	09/08/2016 10:40:49
3442	10510	09/08/2016 11:35:27
3442	10510	09/13/2016 12:36:13
3442	10627	09/20/2016 11:10:26
3442	10591	09/20/2016 11:14:14
3442	10592	09/20/2016 11:27:37
3442	10637	09/20/2016 13:32:24
3442	10570	09/20/2016 13:32:53
3442	10637	09/20/2016 13:33:58
3442	10637	09/20/2016 13:48:01
3442	10698	09/26/2016 14:32:47
3442	10698	09/28/2016 11:28:43
3442	10689	10/01/2016 20:20:23
3442	10636	10/01/2016 20:41:29
3444	10570	09/04/2016 15:31:28
3444	10541	09/06/2016 10:10:29
3444	10523	09/06/2016 10:11:26
3444	10534	09/08/2016 16:13:56
3444	10610	09/12/2016 09:23:53
3444	10525	09/12/2016 09:34:58
3444	10610	09/12/2016 15:23:09
3444	10636	09/15/2016 13:28:21
3444	10550	09/23/2016 12:31:48
3444	10676	09/24/2016 19:56:07
3444	10636	09/26/2016 14:02:28
3444	10698	09/26/2016 14:14:41
3444	10698	09/26/2016 15:27:36
3444	10636	10/03/2016 19:51:33
3444	10636	10/03/2016 21:36:55
3447	10657	09/21/2016 22:25:55
3447	10492	09/21/2016 22:26:35
3447	10514	09/21/2016 22:28:13
3447	10631	09/21/2016 22:28:38
3447	10665	09/21/2016 22:29:12
3447	10522	09/21/2016 22:31:58
3447	10694	09/27/2016 20:56:37
3447	10591	09/27/2016 22:23:27
3447	10694	10/22/2016 23:49:48
3449	10610	09/11/2016 14:38:38
3449	10503	09/11/2016 14:38:49
3449	10633	09/14/2016 21:11:06
3449	10585	09/14/2016 21:12:42
3449	10600	09/14/2016 21:12:50
3449	10557	09/14/2016 21:12:57
3449	10603	09/14/2016 21:13:13
3449	10578	09/14/2016 21:13:21
3449	10603	09/14/2016 21:32:02
3449	10603	09/14/2016 21:32:42
3449	10603	09/14/2016 21:37:27
3449	10635	09/14/2016 22:09:26
3449	10585	09/15/2016 11:01:46
3449	10635	09/16/2016 12:32:18
3449	10585	09/17/2016 13:07:57
3449	10585	09/17/2016 19:19:21
3449	10676	09/21/2016 19:02:40
3449	10603	09/26/2016 13:01:41
3449	10698	09/26/2016 23:40:09
3449	10681	09/26/2016 23:40:10
3449	10664	09/26/2016 23:41:13
3449	10572	09/27/2016 18:25:05
3449	10564	09/27/2016 18:25:05
3449	10681	09/27/2016 18:25:05
3449	10620	09/27/2016 18:25:07
3449	10583	09/27/2016 18:25:10
3449	10616	09/28/2016 23:50:54
3449	10616	09/28/2016 23:52:27
3449	10620	09/30/2016 13:57:45
3449	10603	10/02/2016 20:47:11
3449	10603	10/03/2016 12:56:01
3449	10603	10/04/2016 15:17:50
3449	10603	10/04/2016 15:18:47
3449	10603	10/11/2016 18:07:28
3449	10603	10/18/2016 15:48:13
3449	10603	10/18/2016 21:29:44
3450	10665	09/20/2016 16:55:14
3450	10665	09/22/2016 16:27:13
3450	10665	09/22/2016 17:44:02
3450	10665	09/22/2016 22:38:42
3450	10665	09/27/2016 11:20:32
3450	10681	09/27/2016 14:49:10
3450	10572	09/27/2016 15:11:09
3450	10701	09/27/2016 15:11:18
3450	10700	09/27/2016 15:12:11
3451	10634	09/14/2016 00:53:03
3453	10666	09/19/2016 11:42:30
3453	10666	09/19/2016 11:56:39
3453	10666	09/20/2016 14:38:55
3453	10666	09/21/2016 09:19:34
3453	10672	09/21/2016 09:21:36
3453	10666	09/21/2016 09:22:18
3453	10672	09/21/2016 09:22:35
3453	10666	09/21/2016 09:23:14
3453	10672	09/22/2016 08:35:10
3453	10672	09/22/2016 08:44:03
3453	10672	09/22/2016 08:49:17
3456	10702	09/28/2016 20:40:25
3456	10591	09/28/2016 20:42:49
3456	10583	09/28/2016 21:17:20
